source_id,ra,dec,pmra,pmdec,parallax
1051117864725305216,148.14236221889965,61.13508955650044,54.7618796076525,-12.954961601765358,5.760552481611364
5368744785408451200,177.45595352355912,-52.19562612437033,-37.777787523215565,-7.6973883900521916,5.091620638934727
5855416020897444352,190.78123366027887,-69.54584134420946,-11.24970647822649,-33.47359397901278,8.439160970699957
4632430611684633344,33.93972822946907,-79.0261071609897,38.454907387409214,4.9872385500347045,9.476008773410525
1156378820136922880,226.24651799291914,4.088608671097167,-366.91152408079796,118.04889604169766,13.872043772512411
685029558383335168,135.1989753379562,21.452187762282836,269.4609166133224,-342.9650861913764,30.318017131389293
3391529760035164288,75.6532362032791,13.063893474524196,4.515263768513947,-6.856918218232263,4.708940097332844
1897143408911208832,327.6506596243043,28.767098529753262,-49.75042641924628,-18.25143764747099,20.304505725801953
4989323015089651200,15.922829248070908,-38.099348623989954,153.1456996066025,-86.21720724928237,5.522878146600307
824461960796102528,143.3695881411054,46.22871038088223,-23.089205736803,5.445338133226539,19.684345005436448
2744694491118490752,356.3567131216181,5.8155292194913875,-25.10189228601615,7.687138990116766,11.045539171730688
841536616165020416,175.71602163815837,55.29265840295392,-133.67280125941008,-69.2285775946894,12.023732218937507
1017645329162554752,134.05530727578005,53.05869080946821,-7.553478073144551,-3.3552119891841325,7.411483691712692
1028090449107993216,127.43877853721948,50.666545235605994,2.391676422387437,-1.245630942105602,7.975019472846996
3255968634985106816,64.71438511575388,1.3930479802606548,-1.2823249997698951,-59.63236536920594,24.782481758720554
1035000055055287680,124.02375441265521,57.09314866154391,-315.11747316038156,-223.03604175421782,30.75641609661966
1607476280298633984,222.01171854948367,56.15919885287697,-15.70321319113104,-1.5633466003194003,10.267038756870479
3930044373199225088,195.0923791053952,13.843963738406607,38.50014119136153,-62.849560457084294,7.714916552661395
1556040507876718080,199.60142617233862,48.90548948993044,-107.59338619929441,-13.504214859042094,11.635807664491978
3751763647996317056,155.20723894240282,-15.478596621251734,-221.3838844766481,296.3011821058748,28.680609056386718
5247428421914452736,144.69639115034238,-66.66323638853419,-37.177128205790375,18.430467351553176,7.5408526832234575
230138989266819456,59.07704769940935,40.862186188617464,-22.805717462579068,-10.65786967416058,6.159508387384173
2884087104955208064,89.36900200804413,-37.847875055373265,-112.24038897964404,77.54365105918541,25.50682227518508
3913728032959687424,171.35595289509968,7.952671521933157,148.22587908101607,-64.58400622379123,14.752394373075562
4652393894560537728,71.68640623119447,-73.91866186830741,72.44350263852574,-19.103961975177107,7.591529712020718
873616860770228352,112.59277428576148,29.379775044570543,-55.426323269306636,-198.00593290858063,16.04618955182651
2047188847334279424,294.4962389823273,33.89350477297109,-98.11923056845716,51.912787324128004,30.660019993241622
2994437527894182272,92.76299295487104,-13.8010932584893,-14.457410521000874,-62.46894296805394,23.51699861817334
6071451157905853312,185.53199920578726,-58.445744767302266,-23.884014793575986,-241.9724665114203,19.91701261969672
2121783289552546432,275.679617016811,47.05407076456884,3.72731047876532,17.52274127297054,3.5493430822005547
3309006602007842048,71.62700947833584,15.471931785895292,87.32567613872013,-25.352727232571336,20.500601458263425
1518957932040718464,187.12706669555706,35.2769003292407,-278.2325670424083,3.1603369923640923,13.480049242114589
3238810137558836352,77.94434718938692,4.402925294469125,181.25949673271344,-138.19259872004926,33.79819144933072
5563001178343925376,105.12356814185436,-41.37884986106795,41.41301671358829,215.4160600381,30.8911675030859
321123400368013696,18.561431462604585,35.79883528730702,53.30089654285154,-34.897040092455384,7.491124346996779
626384936756751744,147.90404645429342,18.410890900616366,-42.073798380728086,-56.90745973465259,10.497165268769683
1644373176107337344,230.52220241650957,66.26037012832644,-105.35417314481019,176.67644404773344,9.696463617855004
